interaction_id,student_id,date,week,query_type,topic,n_retrieved,latency_s,thumbs,intent
LOG-01766,E19,2025-10-05,5,romanized_nepali,Complexity and Notation,5,3.01,none,conceptual_why
LOG-01767,E23,2025-10-05,5,code_mixed,Greedy and Backtracking,5,2.0,none,conceptual_why
LOG-01768,E08,2025-09-01,1,code_mixed,Graphs and Traversals,5,1.58,none,how_to_implement
LOG-01769,E24,2025-09-16,3,romanized_nepali,Greedy and Backtracking,5,1.8,none,debug
LOG-01770,E20,2025-09-20,3,code_mixed,Trees and BSTs,5,1.67,none,conceptual_why
LOG-01771,E17,2025-09-18,3,romanized_nepali,Linked Lists,5,2.44,none,conceptual_why
LOG-01772,E06,2025-09-22,4,english,Linked Lists,5,1.22,up,how_to_implement
LOG-01773,E09,2025-09-22,4,english,Arrays and Strings,5,1.59,up,how_to_implement
LOG-01774,E04,2025-09-21,3,romanized_nepali,Greedy and Backtracking,5,2.12,up,conceptual_why
LOG-01775,E23,2025-09-01,1,romanized_nepali,Searching Algorithms,5,1.86,none,debug
LOG-01776,E21,2025-10-09,6,romanized_nepali,Heaps and Priority Queues,5,2.07,up,how_to_implement
LOG-01777,E03,2025-10-12,6,code_mixed,Hashing,5,1.7,up,how_to_implement
LOG-01778,E14,2025-10-04,5,code_mixed,Greedy and Backtracking,5,1.23,up,complexity
LOG-01779,E07,2025-09-19,3,english,Greedy and Backtracking,5,1.91,up,complexity
LOG-01780,E21,2025-09-24,4,code_mixed,Linked Lists,5,2.38,up,conceptual_why
LOG-01781,E15,2025-10-10,6,code_mixed,Arrays and Strings,5,1.31,up,conceptual_why
LOG-01782,E25,2025-10-03,5,code_mixed,Sorting Algorithms,5,1.02,up,complexity
LOG-01783,E19,2025-10-06,6,romanized_nepali,Dynamic Programming (Intro),5,1.42,up,debug
LOG-01784,E04,2025-10-06,6,romanized_nepali,Graphs and Traversals,5,1.5,none,how_to_implement
LOG-01785,E11,2025-10-12,6,english,Dynamic Programming (Intro),5,1.15,none,how_to_implement
LOG-01786,E15,2025-10-05,5,code_mixed,Graphs and Traversals,5,2.27,none,conceptual_why
LOG-01787,E24,2025-09-08,2,english,Searching Algorithms,5,1.62,up,conceptual_why
LOG-01788,E11,2025-09-26,4,code_mixed,Trees and BSTs,5,1.4,up,how_to_implement
LOG-01789,E06,2025-10-11,6,english,Dynamic Programming (Intro),5,2.01,none,how_to_implement
LOG-01790,E09,2025-09-10,2,code_mixed,Sorting Algorithms,5,2.21,none,conceptual_why
LOG-01791,E08,2025-09-04,1,code_mixed,Graphs and Traversals,5,1.73,none,conceptual_why
LOG-01792,E05,2025-09-04,1,code_mixed,Linked Lists,5,1.34,none,conceptual_why
LOG-01793,E10,2025-09-06,1,romanized_nepali,Heaps and Priority Queues,5,1.27,none,conceptual_why
LOG-01794,E08,2025-09-12,2,romanized_nepali,Graphs and Traversals,5,2.24,none,complexity
LOG-01795,E14,2025-10-07,6,english,Greedy and Backtracking,5,1.96,none,how_to_implement
LOG-01796,E23,2025-10-03,5,code_mixed,Arrays and Strings,5,1.58,up,debug
LOG-01797,E25,2025-10-06,6,english,Sorting Algorithms,5,1.82,up,how_to_implement
LOG-01798,E05,2025-09-30,5,code_mixed,Hashing,5,1.9,none,complexity
LOG-01799,E15,2025-09-21,3,code_mixed,Complexity and Notation,5,1.76,none,how_to_implement
LOG-01800,E18,2025-10-08,6,romanized_nepali,Heaps and Priority Queues,5,1.8,down,complexity
LOG-01801,E05,2025-09-13,2,english,Greedy and Backtracking,5,1.88,none,complexity
LOG-01802,E14,2025-09-21,3,romanized_nepali,Dynamic Programming (Intro),5,1.7,none,complexity
LOG-01803,E06,2025-09-23,4,code_mixed,Linked Lists,5,1.64,up,debug
LOG-01804,E11,2025-10-05,5,code_mixed,Sorting Algorithms,5,1.98,none,debug
LOG-01805,E10,2025-10-07,6,english,Trees and BSTs,5,1.49,none,how_to_implement
LOG-01806,E22,2025-10-01,5,english,Dynamic Programming (Intro),5,1.56,none,how_to_implement
LOG-01807,E07,2025-10-04,5,code_mixed,Linked Lists,5,1.16,up,conceptual_why
LOG-01808,E14,2025-09-19,3,romanized_nepali,Trees and BSTs,5,1.61,none,complexity
LOG-01809,E15,2025-10-03,5,english,Heaps and Priority Queues,5,1.8,up,conceptual_why
LOG-01810,E10,2025-10-09,6,english,Dynamic Programming (Intro),5,1.73,up,how_to_implement
LOG-01811,E24,2025-09-23,4,code_mixed,Graphs and Traversals,5,0.68,up,complexity
LOG-01812,E10,2025-10-07,6,english,Graphs and Traversals,5,1.63,up,how_to_implement
LOG-01813,E10,2025-09-26,4,english,Graphs and Traversals,5,1.76,up,how_to_implement
LOG-01814,E18,2025-09-27,4,code_mixed,Dynamic Programming (Intro),5,2.04,none,how_to_implement
LOG-01815,E14,2025-10-04,5,english,Linked Lists,5,1.17,up,debug
LOG-01816,E19,2025-09-11,2,romanized_nepali,Sorting Algorithms,5,2.68,none,complexity
LOG-01817,E05,2025-09-16,3,code_mixed,Sorting Algorithms,5,1.8,up,debug
LOG-01818,E05,2025-09-13,2,code_mixed,Linked Lists,5,2.04,none,conceptual_why
LOG-01819,E20,2025-09-28,4,code_mixed,Searching Algorithms,5,1.76,none,debug
LOG-01820,E11,2025-10-05,5,code_mixed,Sorting Algorithms,5,1.99,up,conceptual_why
LOG-01821,E22,2025-10-06,6,english,Arrays and Strings,5,2.44,none,how_to_implement
LOG-01822,E07,2025-09-16,3,code_mixed,Linked Lists,5,1.78,none,debug
LOG-01823,E07,2025-09-20,3,romanized_nepali,Dynamic Programming (Intro),5,1.79,none,complexity
LOG-01824,E23,2025-09-11,2,code_mixed,Graphs and Traversals,5,2.45,none,conceptual_why
LOG-01825,E11,2025-10-05,5,romanized_nepali,Graphs and Traversals,5,2.27,none,complexity
LOG-01826,E04,2025-09-23,4,english,Graphs and Traversals,5,1.1,none,complexity
LOG-01827,E07,2025-09-19,3,code_mixed,Searching Algorithms,5,1.96,none,complexity
LOG-01828,E21,2025-09-17,3,code_mixed,Linked Lists,5,1.87,up,conceptual_why
LOG-01829,E08,2025-10-11,6,code_mixed,Sorting Algorithms,5,1.77,none,debug
LOG-01830,E15,2025-09-24,4,english,Graphs and Traversals,5,1.28,none,conceptual_why
LOG-01831,E22,2025-10-12,6,code_mixed,Complexity and Notation,5,1.45,none,complexity
LOG-01832,E16,2025-09-20,3,code_mixed,Heaps and Priority Queues,5,1.27,none,how_to_implement
LOG-01833,E21,2025-09-16,3,romanized_nepali,Graphs and Traversals,5,1.13,none,how_to_implement
LOG-01834,E26,2025-10-06,6,romanized_nepali,Stacks and Queues,5,1.77,none,how_to_implement
LOG-01835,E09,2025-10-10,6,english,Greedy and Backtracking,5,1.15,none,how_to_implement
LOG-01836,E23,2025-09-12,2,code_mixed,Searching Algorithms,5,1.99,none,how_to_implement
LOG-01837,E15,2025-10-09,6,code_mixed,Complexity and Notation,5,2.31,none,conceptual_why
LOG-01838,E06,2025-10-02,5,english,Arrays and Strings,5,1.44,none,how_to_implement
LOG-01839,E05,2025-10-10,6,code_mixed,Graphs and Traversals,5,2.3,up,conceptual_why
LOG-01840,E10,2025-10-11,6,code_mixed,Hashing,5,2.22,up,conceptual_why
LOG-01841,E05,2025-09-23,4,english,Trees and BSTs,5,1.91,none,debug
LOG-01842,E21,2025-10-11,6,code_mixed,Sorting Algorithms,5,0.67,up,conceptual_why
LOG-01843,E15,2025-09-14,2,english,Heaps and Priority Queues,5,1.49,none,conceptual_why
LOG-01844,E02,2025-09-23,4,english,Linked Lists,5,1.8,none,conceptual_why
LOG-01845,E23,2025-09-23,4,english,Graphs and Traversals,5,2.14,down,how_to_implement
LOG-01846,E16,2025-09-18,3,romanized_nepali,Dynamic Programming (Intro),5,1.57,up,conceptual_why
LOG-01847,E13,2025-09-25,4,romanized_nepali,Graphs and Traversals,5,1.62,none,conceptual_why
LOG-01848,E05,2025-10-07,6,code_mixed,Graphs and Traversals,5,2.12,none,how_to_implement
LOG-01849,E13,2025-09-08,2,code_mixed,Graphs and Traversals,5,1.67,none,conceptual_why
LOG-01850,E24,2025-09-24,4,code_mixed,Arrays and Strings,5,1.57,none,conceptual_why
LOG-01851,E15,2025-09-28,4,code_mixed,Greedy and Backtracking,5,1.41,none,conceptual_why
LOG-01852,E13,2025-09-15,3,code_mixed,Greedy and Backtracking,5,1.88,up,conceptual_why
LOG-01853,E16,2025-10-04,5,code_mixed,Searching Algorithms,5,1.63,up,conceptual_why
LOG-01854,E15,2025-09-18,3,english,Graphs and Traversals,5,1.91,up,conceptual_why
LOG-01855,E16,2025-10-01,5,code_mixed,Searching Algorithms,5,1.64,none,complexity
LOG-01856,E06,2025-10-01,5,code_mixed,Linked Lists,5,1.76,none,complexity
LOG-01857,E05,2025-10-07,6,romanized_nepali,Graphs and Traversals,5,1.94,none,conceptual_why
LOG-01858,E01,2025-10-11,6,english,Trees and BSTs,5,2.0,none,how_to_implement
LOG-01859,E22,2025-10-11,6,code_mixed,Stacks and Queues,5,1.2,up,how_to_implement
LOG-01860,E01,2025-09-26,4,romanized_nepali,Graphs and Traversals,5,1.78,up,debug
LOG-01861,E08,2025-09-18,3,english,Dynamic Programming (Intro),5,0.81,none,how_to_implement
LOG-01862,E15,2025-09-18,3,code_mixed,Hashing,5,1.55,up,how_to_implement
LOG-01863,E14,2025-10-08,6,code_mixed,Trees and BSTs,5,1.56,up,how_to_implement
LOG-01864,E24,2025-10-07,6,english,Stacks and Queues,5,1.35,up,complexity
LOG-01865,E07,2025-10-08,6,english,Heaps and Priority Queues,5,1.69,none,debug
LOG-01866,E04,2025-10-09,6,code_mixed,Linked Lists,5,1.51,none,debug
LOG-01867,E05,2025-10-01,5,romanized_nepali,Hashing,5,1.77,up,how_to_implement
LOG-01868,E14,2025-10-10,6,english,Dynamic Programming (Intro),5,1.61,down,how_to_implement
LOG-01869,E09,2025-10-05,5,english,Heaps and Priority Queues,5,1.84,none,how_to_implement
LOG-01870,E13,2025-10-04,5,english,Linked Lists,5,1.33,none,conceptual_why
LOG-01871,E18,2025-10-09,6,english,Arrays and Strings,5,1.34,none,how_to_implement
LOG-01872,E10,2025-10-05,5,romanized_nepali,Dynamic Programming (Intro),5,1.75,none,how_to_implement
LOG-01873,E18,2025-10-07,6,code_mixed,Graphs and Traversals,5,1.34,none,how_to_implement
LOG-01874,E01,2025-10-11,6,romanized_nepali,Hashing,5,2.27,none,conceptual_why
LOG-01875,E15,2025-09-22,4,code_mixed,Arrays and Strings,5,1.31,none,how_to_implement
LOG-01876,E24,2025-10-07,6,code_mixed,Complexity and Notation,5,1.4,none,complexity
LOG-01877,E25,2025-09-19,3,code_mixed,Hashing,5,1.59,none,complexity
LOG-01878,E15,2025-09-25,4,code_mixed,Sorting Algorithms,5,1.59,none,how_to_implement
LOG-01879,E26,2025-10-10,6,code_mixed,Complexity and Notation,5,1.98,none,how_to_implement
LOG-01880,E07,2025-10-12,6,code_mixed,Trees and BSTs,5,1.21,up,how_to_implement
LOG-01881,E09,2025-10-11,6,code_mixed,Hashing,5,2.36,none,how_to_implement
LOG-01882,E13,2025-10-07,6,romanized_nepali,Stacks and Queues,5,1.98,up,conceptual_why
LOG-01883,E14,2025-10-09,6,romanized_nepali,Dynamic Programming (Intro),5,0.4,up,conceptual_why
LOG-01884,E22,2025-10-10,6,romanized_nepali,Dynamic Programming (Intro),5,1.36,none,conceptual_why
LOG-01885,E13,2025-10-04,5,code_mixed,Trees and BSTs,5,1.01,none,complexity
LOG-01886,E02,2025-09-18,3,code_mixed,Stacks and Queues,5,2.74,up,complexity
LOG-01887,E19,2025-09-02,1,code_mixed,Graphs and Traversals,5,1.18,up,complexity
LOG-01888,E07,2025-10-07,6,code_mixed,Sorting Algorithms,5,1.76,down,debug
LOG-01889,E23,2025-10-07,6,romanized_nepali,Sorting Algorithms,5,2.25,none,conceptual_why
LOG-01890,E07,2025-10-06,6,romanized_nepali,Linked Lists,5,2.54,up,conceptual_why
LOG-01891,E09,2025-10-02,5,english,Stacks and Queues,5,0.86,none,debug
LOG-01892,E05,2025-10-05,5,code_mixed,Trees and BSTs,5,1.68,up,debug
LOG-01893,E09,2025-10-06,6,code_mixed,Dynamic Programming (Intro),5,2.2,none,complexity
LOG-01894,E16,2025-09-28,4,code_mixed,Linked Lists,5,2.25,none,conceptual_why
LOG-01895,E08,2025-10-05,5,code_mixed,Sorting Algorithms,5,1.77,up,conceptual_why
LOG-01896,E02,2025-09-17,3,english,Graphs and Traversals,5,2.64,none,how_to_implement
LOG-01897,E15,2025-09-28,4,code_mixed,Heaps and Priority Queues,5,1.7,none,how_to_implement
LOG-01898,E20,2025-10-04,5,code_mixed,Trees and BSTs,5,1.39,up,conceptual_why
LOG-01899,E04,2025-10-01,5,code_mixed,Linked Lists,5,2.21,none,conceptual_why
LOG-01900,E12,2025-09-18,3,romanized_nepali,Heaps and Priority Queues,5,2.96,down,debug
LOG-01901,E03,2025-09-10,2,code_mixed,Stacks and Queues,5,1.69,none,how_to_implement
LOG-01902,E01,2025-10-05,5,english,Graphs and Traversals,5,1.16,none,conceptual_why
LOG-01903,E11,2025-09-09,2,romanized_nepali,Graphs and Traversals,5,1.5,none,conceptual_why
LOG-01904,E09,2025-10-08,6,code_mixed,Trees and BSTs,5,1.63,none,debug
LOG-01905,E23,2025-09-14,2,romanized_nepali,Trees and BSTs,5,1.58,none,debug
LOG-01906,E01,2025-10-07,6,romanized_nepali,Sorting Algorithms,5,2.1,up,how_to_implement
LOG-01907,E17,2025-09-21,3,code_mixed,Trees and BSTs,5,1.69,none,how_to_implement
LOG-01908,E20,2025-10-10,6,english,Heaps and Priority Queues,5,1.85,none,conceptual_why
LOG-01909,E12,2025-09-17,3,romanized_nepali,Hashing,5,1.87,none,complexity
LOG-01910,E14,2025-09-12,2,romanized_nepali,Searching Algorithms,5,1.7,none,how_to_implement
LOG-01911,E08,2025-10-05,5,romanized_nepali,Greedy and Backtracking,5,2.17,up,debug
LOG-01912,E08,2025-10-07,6,romanized_nepali,Linked Lists,5,2.08,up,debug
LOG-01913,E02,2025-09-21,3,code_mixed,Dynamic Programming (Intro),5,1.81,none,complexity
LOG-01914,E24,2025-09-24,4,english,Searching Algorithms,5,1.17,none,how_to_implement
LOG-01915,E01,2025-10-05,5,code_mixed,Dynamic Programming (Intro),5,2.07,none,conceptual_why
LOG-01916,E05,2025-09-19,3,english,Heaps and Priority Queues,5,1.63,none,how_to_implement
LOG-01917,E19,2025-09-22,4,english,Dynamic Programming (Intro),5,1.18,none,conceptual_why
LOG-01918,E13,2025-10-01,5,code_mixed,Greedy and Backtracking,5,0.82,up,conceptual_why
LOG-01919,E14,2025-09-19,3,code_mixed,Greedy and Backtracking,5,1.59,none,debug
LOG-01920,E09,2025-09-11,2,code_mixed,Arrays and Strings,5,1.92,none,how_to_implement
LOG-01921,E05,2025-10-10,6,code_mixed,Trees and BSTs,5,2.31,none,conceptual_why
LOG-01922,E21,2025-09-09,2,romanized_nepali,Hashing,5,1.8,none,how_to_implement
LOG-01923,E04,2025-10-12,6,english,Dynamic Programming (Intro),5,1.73,none,complexity
LOG-01924,E09,2025-10-09,6,code_mixed,Arrays and Strings,5,1.38,up,conceptual_why
LOG-01925,E21,2025-09-24,4,code_mixed,Sorting Algorithms,5,1.77,none,complexity
LOG-01926,E09,2025-10-09,6,code_mixed,Hashing,5,2.33,up,conceptual_why
LOG-01927,E25,2025-09-05,1,english,Stacks and Queues,5,1.73,none,how_to_implement
LOG-01928,E06,2025-09-30,5,code_mixed,Linked Lists,5,0.5,none,conceptual_why
LOG-01929,E14,2025-09-21,3,code_mixed,Linked Lists,5,2.56,none,how_to_implement
LOG-01930,E14,2025-09-19,3,code_mixed,Trees and BSTs,5,1.98,up,how_to_implement
LOG-01931,E14,2025-10-10,6,english,Searching Algorithms,5,2.4,none,how_to_implement
LOG-01932,E21,2025-09-03,1,english,Trees and BSTs,5,2.73,none,how_to_implement
LOG-01933,E02,2025-10-09,6,code_mixed,Graphs and Traversals,5,1.98,up,complexity
LOG-01934,E15,2025-09-06,1,code_mixed,Graphs and Traversals,5,2.59,up,conceptual_why
LOG-01935,E21,2025-10-05,5,english,Graphs and Traversals,5,1.69,none,how_to_implement
LOG-01936,E02,2025-09-19,3,romanized_nepali,Trees and BSTs,5,1.59,none,complexity
LOG-01937,E15,2025-09-28,4,code_mixed,Trees and BSTs,5,1.54,none,complexity
LOG-01938,E13,2025-10-11,6,code_mixed,Trees and BSTs,5,1.51,none,complexity
LOG-01939,E12,2025-10-08,6,english,Hashing,5,1.87,none,debug
LOG-01940,E14,2025-09-08,2,romanized_nepali,Dynamic Programming (Intro),5,2.18,up,conceptual_why
LOG-01941,E16,2025-09-20,3,english,Greedy and Backtracking,5,1.63,up,complexity
LOG-01942,E19,2025-09-25,4,english,Trees and BSTs,5,1.54,none,how_to_implement
LOG-01943,E23,2025-10-06,6,code_mixed,Complexity and Notation,5,1.35,none,conceptual_why
LOG-01944,E18,2025-09-01,1,code_mixed,Dynamic Programming (Intro),5,1.67,none,how_to_implement
LOG-01945,E26,2025-10-09,6,romanized_nepali,Trees and BSTs,5,1.56,none,conceptual_why
LOG-01946,E18,2025-10-09,6,code_mixed,Dynamic Programming (Intro),5,2.58,none,how_to_implement
LOG-01947,E08,2025-10-12,6,code_mixed,Trees and BSTs,5,1.6,none,how_to_implement
LOG-01948,E05,2025-09-15,3,romanized_nepali,Linked Lists,5,1.24,up,how_to_implement
LOG-01949,E03,2025-09-16,3,english,Heaps and Priority Queues,5,1.77,up,conceptual_why
LOG-01950,E08,2025-10-09,6,code_mixed,Heaps and Priority Queues,5,1.68,up,complexity
LOG-01951,E04,2025-09-27,4,english,Sorting Algorithms,5,1.79,none,conceptual_why
LOG-01952,E18,2025-09-18,3,code_mixed,Linked Lists,5,1.36,none,conceptual_why
LOG-01953,E18,2025-09-02,1,code_mixed,Heaps and Priority Queues,5,1.53,none,how_to_implement
LOG-01954,E16,2025-09-16,3,code_mixed,Linked Lists,5,1.6,none,debug
LOG-01955,E11,2025-10-05,5,english,Trees and BSTs,5,1.89,none,debug
LOG-01956,E13,2025-10-06,6,english,Greedy and Backtracking,5,1.37,down,conceptual_why
LOG-01957,E08,2025-09-21,3,code_mixed,Trees and BSTs,5,2.08,none,how_to_implement
LOG-01958,E24,2025-10-11,6,code_mixed,Hashing,5,1.98,none,complexity
LOG-01959,E01,2025-09-27,4,english,Heaps and Priority Queues,5,1.68,none,complexity
LOG-01960,E10,2025-09-27,4,code_mixed,Trees and BSTs,5,2.43,up,complexity
LOG-01961,E15,2025-09-22,4,code_mixed,Sorting Algorithms,5,1.85,none,debug
LOG-01962,E06,2025-09-22,4,code_mixed,Graphs and Traversals,5,2.1,none,conceptual_why
LOG-01963,E22,2025-09-21,3,english,Hashing,5,1.57,none,complexity
LOG-01964,E14,2025-10-08,6,romanized_nepali,Sorting Algorithms,5,2.25,none,complexity
LOG-01965,E11,2025-09-23,4,code_mixed,Dynamic Programming (Intro),5,2.14,none,how_to_implement
LOG-01966,E03,2025-09-17,3,english,Arrays and Strings,5,1.34,none,how_to_implement
LOG-01967,E09,2025-09-23,4,english,Graphs and Traversals,5,1.94,up,how_to_implement
LOG-01968,E16,2025-10-11,6,english,Graphs and Traversals,5,1.58,none,debug
LOG-01969,E09,2025-10-04,5,code_mixed,Linked Lists,5,1.75,up,how_to_implement
LOG-01970,E02,2025-09-08,2,english,Hashing,5,1.2,none,debug
LOG-01971,E15,2025-09-23,4,english,Trees and BSTs,5,1.77,up,how_to_implement
LOG-01972,E09,2025-09-24,4,english,Arrays and Strings,5,1.4,up,how_to_implement
LOG-01973,E22,2025-09-02,1,romanized_nepali,Linked Lists,5,2.17,down,debug
LOG-01974,E18,2025-10-12,6,romanized_nepali,Greedy and Backtracking,5,2.32,up,debug
LOG-01975,E19,2025-10-11,6,code_mixed,Linked Lists,5,2.28,none,debug
LOG-01976,E23,2025-09-08,2,romanized_nepali,Hashing,5,1.76,up,conceptual_why
LOG-01977,E21,2025-09-30,5,code_mixed,Stacks and Queues,5,2.23,up,conceptual_why
LOG-01978,E10,2025-09-20,3,code_mixed,Trees and BSTs,5,2.38,none,debug
LOG-01979,E15,2025-09-16,3,english,Greedy and Backtracking,5,2.09,up,debug
LOG-01980,E08,2025-09-19,3,english,Graphs and Traversals,5,1.64,none,how_to_implement
LOG-01981,E06,2025-09-04,1,code_mixed,Trees and BSTs,5,1.35,none,how_to_implement
LOG-01982,E06,2025-10-05,5,code_mixed,Trees and BSTs,5,2.16,none,complexity
